timestamp, power.draw.instant [W], clocks.current.sm [MHz]
2023/08/30 15:32:41.921, 77.62 W, 1755 MHz
2023/08/30 15:32:41.925, 77.62 W, 1755 MHz
2023/08/30 15:32:41.941, 77.62 W, 1755 MHz
2023/08/30 15:32:41.944, 77.62 W, 1755 MHz
2023/08/30 15:32:41.951, 77.62 W, 1755 MHz
2023/08/30 15:32:41.954, 77.62 W, 1755 MHz
2023/08/30 15:32:41.957, 77.62 W, 1755 MHz
2023/08/30 15:32:41.961, 77.62 W, 1755 MHz
2023/08/30 15:32:41.964, 77.62 W, 1755 MHz
2023/08/30 15:32:41.971, 77.62 W, 1755 MHz
2023/08/30 15:32:41.974, 77.62 W, 1755 MHz
2023/08/30 15:32:41.977, 77.62 W, 1755 MHz
2023/08/30 15:32:41.981, 77.62 W, 1755 MHz
2023/08/30 15:32:41.984, 77.62 W, 1755 MHz
2023/08/30 15:32:41.991, 77.62 W, 1755 MHz
2023/08/30 15:32:41.994, 77.62 W, 1755 MHz
2023/08/30 15:32:41.997, 77.62 W, 1755 MHz
2023/08/30 15:32:42.001, 77.62 W, 1755 MHz
2023/08/30 15:32:42.004, 77.62 W, 1755 MHz
2023/08/30 15:32:42.011, 77.62 W, 1755 MHz
2023/08/30 15:32:42.014, 77.62 W, 1755 MHz
2023/08/30 15:32:42.018, 77.62 W, 1755 MHz
2023/08/30 15:32:42.021, 77.62 W, 1755 MHz
2023/08/30 15:32:42.025, 77.62 W, 1755 MHz
2023/08/30 15:32:42.039, 77.62 W, 1755 MHz
2023/08/30 15:32:42.043, 77.62 W, 1755 MHz
2023/08/30 15:32:42.046, 77.62 W, 1755 MHz
2023/08/30 15:32:42.051, 77.62 W, 1755 MHz
2023/08/30 15:32:42.055, 77.62 W, 1755 MHz
2023/08/30 15:32:42.058, 77.62 W, 1755 MHz
2023/08/30 15:32:42.061, 77.62 W, 1755 MHz
2023/08/30 15:32:42.065, 77.62 W, 1755 MHz
2023/08/30 15:32:42.071, 77.62 W, 1755 MHz
2023/08/30 15:32:42.074, 77.62 W, 1755 MHz
2023/08/30 15:32:42.077, 77.62 W, 1755 MHz
2023/08/30 15:32:42.081, 77.62 W, 1755 MHz
2023/08/30 15:32:42.084, 77.62 W, 1755 MHz
2023/08/30 15:32:42.091, 77.62 W, 1755 MHz
2023/08/30 15:32:42.094, 77.62 W, 1755 MHz
2023/08/30 15:32:42.098, 77.62 W, 1755 MHz
2023/08/30 15:32:42.101, 77.62 W, 1755 MHz
2023/08/30 15:32:42.105, 77.62 W, 1755 MHz
2023/08/30 15:32:42.111, 77.62 W, 1755 MHz
2023/08/30 15:32:42.114, 77.62 W, 1755 MHz
2023/08/30 15:32:42.118, 77.62 W, 1755 MHz
2023/08/30 15:32:42.121, 77.72 W, 1755 MHz
2023/08/30 15:32:42.125, 77.72 W, 1755 MHz
2023/08/30 15:32:42.142, 77.72 W, 1755 MHz
2023/08/30 15:32:42.146, 77.72 W, 1755 MHz
2023/08/30 15:32:42.151, 77.72 W, 1755 MHz
2023/08/30 15:32:42.154, 77.72 W, 1755 MHz
2023/08/30 15:32:42.158, 77.72 W, 1755 MHz
2023/08/30 15:32:42.161, 77.72 W, 1755 MHz
2023/08/30 15:32:42.164, 77.72 W, 1755 MHz
2023/08/30 15:32:42.171, 77.72 W, 1755 MHz
2023/08/30 15:32:42.174, 77.72 W, 1755 MHz
2023/08/30 15:32:42.177, 77.72 W, 1755 MHz
2023/08/30 15:32:42.181, 77.72 W, 1755 MHz
2023/08/30 15:32:42.184, 77.72 W, 1755 MHz
2023/08/30 15:32:42.191, 77.72 W, 1755 MHz
2023/08/30 15:32:42.194, 77.72 W, 1755 MHz
2023/08/30 15:32:42.198, 77.72 W, 1755 MHz
2023/08/30 15:32:42.201, 77.72 W, 1755 MHz
2023/08/30 15:32:42.204, 77.72 W, 1755 MHz
2023/08/30 15:32:42.211, 77.72 W, 1755 MHz
2023/08/30 15:32:42.214, 77.72 W, 1755 MHz
2023/08/30 15:32:42.218, 77.72 W, 1755 MHz
2023/08/30 15:32:42.222, 77.72 W, 1755 MHz
2023/08/30 15:32:42.227, 77.72 W, 1755 MHz
2023/08/30 15:32:42.239, 77.72 W, 1755 MHz
2023/08/30 15:32:42.243, 77.72 W, 1755 MHz
2023/08/30 15:32:42.246, 77.72 W, 1755 MHz
2023/08/30 15:32:42.251, 77.72 W, 1755 MHz
2023/08/30 15:32:42.255, 77.72 W, 1755 MHz
2023/08/30 15:32:42.258, 77.72 W, 1755 MHz
2023/08/30 15:32:42.261, 77.72 W, 1755 MHz
2023/08/30 15:32:42.265, 77.72 W, 1755 MHz
2023/08/30 15:32:42.271, 77.72 W, 1755 MHz
2023/08/30 15:32:42.274, 77.72 W, 1755 MHz
2023/08/30 15:32:42.278, 77.72 W, 1755 MHz
2023/08/30 15:32:42.281, 77.72 W, 1755 MHz
2023/08/30 15:32:42.284, 77.72 W, 1755 MHz
2023/08/30 15:32:42.291, 77.72 W, 1755 MHz
2023/08/30 15:32:42.294, 77.72 W, 1755 MHz
2023/08/30 15:32:42.298, 77.72 W, 1755 MHz
2023/08/30 15:32:42.301, 77.72 W, 1755 MHz
2023/08/30 15:32:42.304, 77.72 W, 1755 MHz
2023/08/30 15:32:42.311, 77.72 W, 1755 MHz
2023/08/30 15:32:42.314, 77.72 W, 1755 MHz
2023/08/30 15:32:42.318, 77.72 W, 1755 MHz
2023/08/30 15:32:42.321, 77.19 W, 1755 MHz
2023/08/30 15:32:42.325, 77.19 W, 1755 MHz
2023/08/30 15:32:42.342, 77.19 W, 1755 MHz
2023/08/30 15:32:42.345, 77.19 W, 1755 MHz
2023/08/30 15:32:42.351, 77.19 W, 1755 MHz
2023/08/30 15:32:42.355, 77.19 W, 1755 MHz
2023/08/30 15:32:42.358, 77.19 W, 1755 MHz
2023/08/30 15:32:42.361, 77.19 W, 1755 MHz
2023/08/30 15:32:42.365, 77.19 W, 1755 MHz
2023/08/30 15:32:42.371, 77.19 W, 1755 MHz
2023/08/30 15:32:42.374, 77.19 W, 1755 MHz
2023/08/30 15:32:42.378, 77.19 W, 1755 MHz
2023/08/30 15:32:42.381, 77.19 W, 1755 MHz
2023/08/30 15:32:42.384, 77.19 W, 1755 MHz
2023/08/30 15:32:42.391, 77.19 W, 1755 MHz
2023/08/30 15:32:42.394, 77.19 W, 1755 MHz
2023/08/30 15:32:42.398, 77.19 W, 1755 MHz
2023/08/30 15:32:42.402, 77.19 W, 1755 MHz
2023/08/30 15:32:42.405, 77.19 W, 1755 MHz
2023/08/30 15:32:42.411, 77.19 W, 1755 MHz
2023/08/30 15:32:42.414, 77.19 W, 1755 MHz
2023/08/30 15:32:42.418, 77.19 W, 1755 MHz
2023/08/30 15:32:42.421, 77.67 W, 1755 MHz
2023/08/30 15:32:42.425, 77.67 W, 1755 MHz
2023/08/30 15:32:42.439, 77.67 W, 1755 MHz
2023/08/30 15:32:42.443, 77.67 W, 1755 MHz
2023/08/30 15:32:42.446, 77.67 W, 1755 MHz
2023/08/30 15:32:42.451, 77.67 W, 1755 MHz
2023/08/30 15:32:42.454, 77.67 W, 1755 MHz
2023/08/30 15:32:42.458, 77.67 W, 1755 MHz
2023/08/30 15:32:42.461, 77.67 W, 1755 MHz
2023/08/30 15:32:42.465, 77.67 W, 1755 MHz
2023/08/30 15:32:42.471, 77.67 W, 1755 MHz
2023/08/30 15:32:42.474, 77.67 W, 1755 MHz
2023/08/30 15:32:42.478, 77.67 W, 1755 MHz
2023/08/30 15:32:42.481, 77.67 W, 1755 MHz
2023/08/30 15:32:42.485, 77.67 W, 1755 MHz
2023/08/30 15:32:42.491, 77.67 W, 1755 MHz
2023/08/30 15:32:42.494, 77.67 W, 1755 MHz
2023/08/30 15:32:42.498, 77.67 W, 1755 MHz
2023/08/30 15:32:42.501, 77.67 W, 1755 MHz
2023/08/30 15:32:42.504, 77.67 W, 1755 MHz
2023/08/30 15:32:42.511, 77.67 W, 1755 MHz
2023/08/30 15:32:42.514, 77.67 W, 1755 MHz
2023/08/30 15:32:42.518, 77.67 W, 1755 MHz
2023/08/30 15:32:42.521, 77.67 W, 1755 MHz
2023/08/30 15:32:42.525, 77.67 W, 1755 MHz
2023/08/30 15:32:42.542, 77.67 W, 1755 MHz
2023/08/30 15:32:42.545, 77.67 W, 1755 MHz
2023/08/30 15:32:42.551, 77.67 W, 1755 MHz
2023/08/30 15:32:42.554, 77.67 W, 1755 MHz
2023/08/30 15:32:42.558, 77.67 W, 1755 MHz
2023/08/30 15:32:42.561, 77.67 W, 1755 MHz
2023/08/30 15:32:42.564, 77.67 W, 1755 MHz
2023/08/30 15:32:42.571, 77.67 W, 1755 MHz
2023/08/30 15:32:42.574, 77.67 W, 1755 MHz
2023/08/30 15:32:42.578, 77.67 W, 1755 MHz
2023/08/30 15:32:42.581, 77.67 W, 1755 MHz
2023/08/30 15:32:42.584, 77.67 W, 1755 MHz
2023/08/30 15:32:42.591, 77.67 W, 1755 MHz
2023/08/30 15:32:42.595, 77.67 W, 1755 MHz
2023/08/30 15:32:42.598, 77.67 W, 1755 MHz
2023/08/30 15:32:42.601, 77.67 W, 1755 MHz
2023/08/30 15:32:42.605, 77.67 W, 1755 MHz
2023/08/30 15:32:42.611, 77.67 W, 1755 MHz
2023/08/30 15:32:42.614, 77.67 W, 1755 MHz
2023/08/30 15:32:42.618, 77.67 W, 1755 MHz
2023/08/30 15:32:42.621, 77.19 W, 1755 MHz
2023/08/30 15:32:42.625, 77.19 W, 1755 MHz
2023/08/30 15:32:42.639, 77.19 W, 1755 MHz
2023/08/30 15:32:42.643, 77.19 W, 1755 MHz
2023/08/30 15:32:42.646, 77.19 W, 1755 MHz
2023/08/30 15:32:42.651, 77.19 W, 1755 MHz
2023/08/30 15:32:42.655, 77.19 W, 1755 MHz
2023/08/30 15:32:42.658, 77.19 W, 1755 MHz
2023/08/30 15:32:42.661, 77.19 W, 1755 MHz
2023/08/30 15:32:42.665, 77.19 W, 1755 MHz
2023/08/30 15:32:42.671, 77.19 W, 1755 MHz
2023/08/30 15:32:42.674, 77.19 W, 1755 MHz
2023/08/30 15:32:42.678, 77.19 W, 1755 MHz
2023/08/30 15:32:42.681, 77.19 W, 1755 MHz
2023/08/30 15:32:42.684, 77.19 W, 1755 MHz
2023/08/30 15:32:42.691, 77.19 W, 1755 MHz
2023/08/30 15:32:42.694, 77.19 W, 1755 MHz
2023/08/30 15:32:42.698, 77.19 W, 1755 MHz
2023/08/30 15:32:42.701, 77.19 W, 1755 MHz
2023/08/30 15:32:42.705, 77.19 W, 1755 MHz
2023/08/30 15:32:42.711, 77.19 W, 1755 MHz
2023/08/30 15:32:42.714, 77.19 W, 1755 MHz
2023/08/30 15:32:42.718, 77.19 W, 1755 MHz
2023/08/30 15:32:42.721, 77.68 W, 1755 MHz
2023/08/30 15:32:42.725, 77.68 W, 1755 MHz
2023/08/30 15:32:42.740, 77.68 W, 1755 MHz
2023/08/30 15:32:42.744, 77.68 W, 1755 MHz
2023/08/30 15:32:42.751, 77.68 W, 1755 MHz
2023/08/30 15:32:42.754, 77.68 W, 1755 MHz
2023/08/30 15:32:42.758, 77.68 W, 1755 MHz
2023/08/30 15:32:42.761, 77.68 W, 1755 MHz
2023/08/30 15:32:42.765, 77.68 W, 1755 MHz
2023/08/30 15:32:42.771, 77.68 W, 1755 MHz
2023/08/30 15:32:42.774, 77.68 W, 1755 MHz
2023/08/30 15:32:42.777, 77.68 W, 1755 MHz
2023/08/30 15:32:42.781, 77.68 W, 1755 MHz
2023/08/30 15:32:42.784, 77.68 W, 1755 MHz
2023/08/30 15:32:42.791, 77.68 W, 1755 MHz
2023/08/30 15:32:42.794, 77.68 W, 1755 MHz
2023/08/30 15:32:42.798, 77.68 W, 1755 MHz
2023/08/30 15:32:42.801, 77.68 W, 1755 MHz
2023/08/30 15:32:42.804, 77.68 W, 1755 MHz
2023/08/30 15:32:42.811, 77.68 W, 1755 MHz
2023/08/30 15:32:42.814, 77.68 W, 1755 MHz
2023/08/30 15:32:42.818, 77.68 W, 1755 MHz
2023/08/30 15:32:42.821, 77.18 W, 1755 MHz
2023/08/30 15:32:42.825, 77.18 W, 1755 MHz
2023/08/30 15:32:42.839, 77.18 W, 1755 MHz
2023/08/30 15:32:42.843, 77.18 W, 1755 MHz
2023/08/30 15:32:42.846, 77.18 W, 1755 MHz
2023/08/30 15:32:42.851, 77.18 W, 1755 MHz
2023/08/30 15:32:42.854, 77.18 W, 1755 MHz
2023/08/30 15:32:42.858, 77.18 W, 1755 MHz
2023/08/30 15:32:42.861, 77.18 W, 1755 MHz
2023/08/30 15:32:42.864, 77.18 W, 1755 MHz
2023/08/30 15:32:42.871, 77.18 W, 1755 MHz
2023/08/30 15:32:42.874, 77.18 W, 1755 MHz
2023/08/30 15:32:42.877, 77.18 W, 1755 MHz
2023/08/30 15:32:42.881, 77.18 W, 1755 MHz
2023/08/30 15:32:42.884, 77.18 W, 1755 MHz
2023/08/30 15:32:42.891, 77.18 W, 1755 MHz
2023/08/30 15:32:42.894, 77.18 W, 1755 MHz
2023/08/30 15:32:42.898, 77.18 W, 1755 MHz
2023/08/30 15:32:42.901, 77.18 W, 1755 MHz
2023/08/30 15:32:42.904, 77.18 W, 1755 MHz
2023/08/30 15:32:42.911, 77.18 W, 1755 MHz
2023/08/30 15:32:42.914, 77.18 W, 1755 MHz
2023/08/30 15:32:42.918, 77.18 W, 1755 MHz
2023/08/30 15:32:42.921, 77.18 W, 1755 MHz
2023/08/30 15:32:42.925, 77.18 W, 1755 MHz
2023/08/30 15:32:42.942, 77.18 W, 1755 MHz
2023/08/30 15:32:42.945, 77.18 W, 1755 MHz
2023/08/30 15:32:42.951, 77.18 W, 1755 MHz
2023/08/30 15:32:42.954, 77.18 W, 1755 MHz
2023/08/30 15:32:42.958, 77.18 W, 1755 MHz
2023/08/30 15:32:42.961, 77.18 W, 1755 MHz
2023/08/30 15:32:42.965, 77.18 W, 1755 MHz
2023/08/30 15:32:42.971, 77.18 W, 1755 MHz
2023/08/30 15:32:42.974, 77.18 W, 1755 MHz
2023/08/30 15:32:42.978, 77.18 W, 1755 MHz
2023/08/30 15:32:42.981, 77.18 W, 1755 MHz
2023/08/30 15:32:42.985, 77.18 W, 1755 MHz
2023/08/30 15:32:42.991, 77.18 W, 1755 MHz
2023/08/30 15:32:42.994, 77.18 W, 1755 MHz
2023/08/30 15:32:42.998, 77.18 W, 1755 MHz
2023/08/30 15:32:43.001, 77.18 W, 1755 MHz
2023/08/30 15:32:43.004, 77.18 W, 1755 MHz
2023/08/30 15:32:43.011, 77.18 W, 1755 MHz
2023/08/30 15:32:43.014, 77.18 W, 1755 MHz
2023/08/30 15:32:43.018, 77.18 W, 1755 MHz
2023/08/30 15:32:43.021, 77.67 W, 1755 MHz
2023/08/30 15:32:43.025, 77.67 W, 1755 MHz
2023/08/30 15:32:43.039, 77.67 W, 1755 MHz
2023/08/30 15:32:43.043, 77.67 W, 1755 MHz
2023/08/30 15:32:43.047, 77.67 W, 1755 MHz
2023/08/30 15:32:43.052, 77.67 W, 1755 MHz
2023/08/30 15:32:43.055, 77.67 W, 1755 MHz
2023/08/30 15:32:43.059, 77.67 W, 1755 MHz
2023/08/30 15:32:43.062, 77.67 W, 1755 MHz
2023/08/30 15:32:43.065, 77.67 W, 1755 MHz
2023/08/30 15:32:43.071, 77.67 W, 1755 MHz
2023/08/30 15:32:43.074, 77.67 W, 1755 MHz
2023/08/30 15:32:43.077, 77.67 W, 1755 MHz
2023/08/30 15:32:43.081, 77.67 W, 1755 MHz
2023/08/30 15:32:43.084, 77.67 W, 1755 MHz
2023/08/30 15:32:43.091, 77.67 W, 1755 MHz
2023/08/30 15:32:43.094, 77.67 W, 1755 MHz
2023/08/30 15:32:43.097, 77.67 W, 1755 MHz
2023/08/30 15:32:43.101, 77.67 W, 1755 MHz
2023/08/30 15:32:43.104, 77.67 W, 1755 MHz
2023/08/30 15:32:43.111, 77.67 W, 1755 MHz
2023/08/30 15:32:43.115, 77.67 W, 1755 MHz
2023/08/30 15:32:43.118, 77.67 W, 1755 MHz
2023/08/30 15:32:43.121, 77.67 W, 1755 MHz
2023/08/30 15:32:43.125, 77.67 W, 1755 MHz
2023/08/30 15:32:43.142, 77.67 W, 1755 MHz
2023/08/30 15:32:43.146, 77.67 W, 1755 MHz
2023/08/30 15:32:43.151, 77.67 W, 1755 MHz
2023/08/30 15:32:43.154, 77.67 W, 1755 MHz
2023/08/30 15:32:43.158, 77.67 W, 1755 MHz
2023/08/30 15:32:43.161, 77.67 W, 1755 MHz
2023/08/30 15:32:43.164, 77.67 W, 1755 MHz
2023/08/30 15:32:43.171, 77.67 W, 1755 MHz
2023/08/30 15:32:43.174, 77.67 W, 1755 MHz
2023/08/30 15:32:43.177, 77.67 W, 1755 MHz
2023/08/30 15:32:43.181, 77.67 W, 1755 MHz
2023/08/30 15:32:43.185, 77.67 W, 1755 MHz
2023/08/30 15:32:43.191, 77.67 W, 1755 MHz
2023/08/30 15:32:43.194, 77.67 W, 1755 MHz
2023/08/30 15:32:43.198, 77.67 W, 1755 MHz
2023/08/30 15:32:43.201, 77.67 W, 1755 MHz
2023/08/30 15:32:43.204, 77.67 W, 1755 MHz
2023/08/30 15:32:43.211, 77.67 W, 1755 MHz
2023/08/30 15:32:43.214, 77.67 W, 1755 MHz
2023/08/30 15:32:43.217, 77.67 W, 1755 MHz
2023/08/30 15:32:43.221, 77.18 W, 1755 MHz
2023/08/30 15:32:43.225, 77.18 W, 1755 MHz
2023/08/30 15:32:43.239, 77.18 W, 1755 MHz
2023/08/30 15:32:43.243, 77.18 W, 1755 MHz
2023/08/30 15:32:43.246, 77.18 W, 1650 MHz
2023/08/30 15:32:43.254, 77.18 W, 1650 MHz
2023/08/30 15:32:43.257, 77.18 W, 1650 MHz
2023/08/30 15:32:43.261, 77.18 W, 1650 MHz
2023/08/30 15:32:43.264, 77.18 W, 1470 MHz
2023/08/30 15:32:43.274, 77.18 W, 1470 MHz
2023/08/30 15:32:43.277, 77.18 W, 1470 MHz
2023/08/30 15:32:43.282, 77.18 W, 1470 MHz
2023/08/30 15:32:43.288, 77.18 W, 1575 MHz
2023/08/30 15:32:43.295, 77.18 W, 1575 MHz
2023/08/30 15:32:43.298, 77.18 W, 1575 MHz
2023/08/30 15:32:43.301, 77.18 W, 1575 MHz
2023/08/30 15:32:43.305, 77.18 W, 1665 MHz
2023/08/30 15:32:43.318, 77.18 W, 1665 MHz
2023/08/30 15:32:43.321, 79.24 W, 1665 MHz
2023/08/30 15:32:43.325, 79.24 W, 1710 MHz
2023/08/30 15:32:43.344, 79.24 W, 1725 MHz
2023/08/30 15:32:43.353, 79.24 W, 1725 MHz
2023/08/30 15:32:43.356, 79.24 W, 1725 MHz
2023/08/30 15:32:43.360, 79.24 W, 1725 MHz
2023/08/30 15:32:43.363, 79.24 W, 1725 MHz
2023/08/30 15:32:43.367, 79.24 W, 1740 MHz
2023/08/30 15:32:43.374, 79.24 W, 1740 MHz
2023/08/30 15:32:43.377, 79.24 W, 1740 MHz
2023/08/30 15:32:43.381, 79.24 W, 1740 MHz
2023/08/30 15:32:43.384, 79.24 W, 1740 MHz
2023/08/30 15:32:43.391, 79.24 W, 1740 MHz
2023/08/30 15:32:43.395, 79.24 W, 1740 MHz
2023/08/30 15:32:43.398, 79.24 W, 1740 MHz
2023/08/30 15:32:43.402, 79.24 W, 1740 MHz
2023/08/30 15:32:43.405, 79.24 W, 1740 MHz
2023/08/30 15:32:43.414, 79.24 W, 1740 MHz
2023/08/30 15:32:43.417, 79.24 W, 1740 MHz
2023/08/30 15:32:43.421, 76.12 W, 1740 MHz
2023/08/30 15:32:43.425, 76.12 W, 1740 MHz
2023/08/30 15:32:43.440, 76.12 W, 1740 MHz
2023/08/30 15:32:43.443, 76.12 W, 1740 MHz
2023/08/30 15:32:43.447, 76.12 W, 1740 MHz
2023/08/30 15:32:43.452, 76.12 W, 1740 MHz
2023/08/30 15:32:43.456, 76.12 W, 1740 MHz
2023/08/30 15:32:43.459, 76.12 W, 1740 MHz
2023/08/30 15:32:43.462, 76.12 W, 1740 MHz
2023/08/30 15:32:43.466, 76.12 W, 1740 MHz
2023/08/30 15:32:43.472, 76.12 W, 1740 MHz
2023/08/30 15:32:43.475, 76.12 W, 1740 MHz
2023/08/30 15:32:43.478, 76.12 W, 1740 MHz
2023/08/30 15:32:43.482, 76.12 W, 1740 MHz
2023/08/30 15:32:43.485, 76.12 W, 1740 MHz
2023/08/30 15:32:43.491, 76.12 W, 1740 MHz
2023/08/30 15:32:43.495, 76.12 W, 1740 MHz
2023/08/30 15:32:43.499, 76.12 W, 1740 MHz
2023/08/30 15:32:43.502, 76.12 W, 1740 MHz
2023/08/30 15:32:43.506, 76.12 W, 1740 MHz
2023/08/30 15:32:43.514, 76.12 W, 1740 MHz
2023/08/30 15:32:43.520, 76.12 W, 1740 MHz
2023/08/30 15:32:43.524, 76.60 W, 1740 MHz
2023/08/30 15:32:43.552, 76.60 W, 1740 MHz
2023/08/30 15:32:43.555, 76.60 W, 1740 MHz
2023/08/30 15:32:43.558, 76.60 W, 1740 MHz
2023/08/30 15:32:43.562, 76.60 W, 1740 MHz
2023/08/30 15:32:43.565, 76.60 W, 1740 MHz
2023/08/30 15:32:43.571, 76.60 W, 1740 MHz
2023/08/30 15:32:43.575, 76.60 W, 1740 MHz
2023/08/30 15:32:43.578, 76.60 W, 1740 MHz
2023/08/30 15:32:43.582, 76.60 W, 1740 MHz
2023/08/30 15:32:43.585, 76.60 W, 1740 MHz
2023/08/30 15:32:43.591, 76.60 W, 1740 MHz
2023/08/30 15:32:43.595, 76.60 W, 1740 MHz
2023/08/30 15:32:43.598, 76.60 W, 1740 MHz
2023/08/30 15:32:43.601, 76.60 W, 1740 MHz
2023/08/30 15:32:43.605, 76.60 W, 1740 MHz
2023/08/30 15:32:43.612, 76.60 W, 1740 MHz
2023/08/30 15:32:43.615, 76.60 W, 1740 MHz
2023/08/30 15:32:43.618, 76.60 W, 1740 MHz
2023/08/30 15:32:43.622, 76.69 W, 1740 MHz
2023/08/30 15:32:43.627, 76.69 W, 1740 MHz
2023/08/30 15:32:43.640, 76.69 W, 1740 MHz
2023/08/30 15:32:43.643, 76.69 W, 1740 MHz
2023/08/30 15:32:43.646, 76.69 W, 1755 MHz
2023/08/30 15:32:43.654, 76.69 W, 1755 MHz
2023/08/30 15:32:43.657, 76.69 W, 1755 MHz
2023/08/30 15:32:43.661, 76.69 W, 1755 MHz
2023/08/30 15:32:43.664, 76.69 W, 1755 MHz
2023/08/30 15:32:43.667, 76.69 W, 1755 MHz
2023/08/30 15:32:43.672, 76.69 W, 1755 MHz
2023/08/30 15:32:43.676, 76.69 W, 1755 MHz
2023/08/30 15:32:43.679, 76.69 W, 1755 MHz
2023/08/30 15:32:43.683, 76.69 W, 1755 MHz
2023/08/30 15:32:43.686, 76.69 W, 1755 MHz
2023/08/30 15:32:43.692, 76.69 W, 1755 MHz
2023/08/30 15:32:43.695, 76.69 W, 1755 MHz
2023/08/30 15:32:43.698, 76.69 W, 1755 MHz
2023/08/30 15:32:43.702, 76.69 W, 1755 MHz
2023/08/30 15:32:43.705, 76.69 W, 1755 MHz
2023/08/30 15:32:43.713, 76.69 W, 1755 MHz
2023/08/30 15:32:43.716, 76.69 W, 1755 MHz
2023/08/30 15:32:43.720, 76.69 W, 1755 MHz
2023/08/30 15:32:43.723, 77.08 W, 1755 MHz
2023/08/30 15:32:43.728, 77.08 W, 1755 MHz
2023/08/30 15:32:43.742, 77.08 W, 1755 MHz
2023/08/30 15:32:43.745, 77.08 W, 1755 MHz
2023/08/30 15:32:43.751, 77.08 W, 1755 MHz
2023/08/30 15:32:43.754, 77.08 W, 1755 MHz
2023/08/30 15:32:43.758, 77.08 W, 1755 MHz
2023/08/30 15:32:43.761, 77.08 W, 1755 MHz
2023/08/30 15:32:43.764, 77.08 W, 1755 MHz
2023/08/30 15:32:43.771, 77.08 W, 1755 MHz
2023/08/30 15:32:43.774, 77.08 W, 1755 MHz
2023/08/30 15:32:43.777, 77.08 W, 1755 MHz
2023/08/30 15:32:43.781, 77.08 W, 1755 MHz
2023/08/30 15:32:43.784, 77.08 W, 1755 MHz
2023/08/30 15:32:43.791, 77.08 W, 1755 MHz
2023/08/30 15:32:43.794, 77.08 W, 1755 MHz
2023/08/30 15:32:43.798, 77.08 W, 1755 MHz
2023/08/30 15:32:43.801, 77.08 W, 1755 MHz
2023/08/30 15:32:43.805, 77.08 W, 1755 MHz
2023/08/30 15:32:43.811, 77.08 W, 1755 MHz
2023/08/30 15:32:43.814, 77.08 W, 1755 MHz
2023/08/30 15:32:43.818, 77.08 W, 1755 MHz
2023/08/30 15:32:43.821, 77.08 W, 1755 MHz
2023/08/30 15:32:43.825, 77.08 W, 1755 MHz
2023/08/30 15:32:43.839, 77.08 W, 1755 MHz
2023/08/30 15:32:43.843, 77.08 W, 1755 MHz
2023/08/30 15:32:43.846, 77.08 W, 1755 MHz
2023/08/30 15:32:43.851, 77.08 W, 1755 MHz
2023/08/30 15:32:43.855, 77.08 W, 1755 MHz
2023/08/30 15:32:43.858, 77.08 W, 1755 MHz
2023/08/30 15:32:43.861, 77.08 W, 1755 MHz
2023/08/30 15:32:43.865, 77.08 W, 1755 MHz
2023/08/30 15:32:43.871, 77.08 W, 1755 MHz
2023/08/30 15:32:43.874, 77.08 W, 1755 MHz
2023/08/30 15:32:43.878, 77.08 W, 1755 MHz
2023/08/30 15:32:43.881, 77.08 W, 1755 MHz
2023/08/30 15:32:43.884, 77.08 W, 1755 MHz
2023/08/30 15:32:43.891, 77.08 W, 1755 MHz
2023/08/30 15:32:43.894, 77.08 W, 1755 MHz
2023/08/30 15:32:43.898, 77.08 W, 1755 MHz
2023/08/30 15:32:43.901, 77.08 W, 1755 MHz
2023/08/30 15:32:43.904, 77.08 W, 1755 MHz
2023/08/30 15:32:43.911, 77.08 W, 1755 MHz
2023/08/30 15:32:43.914, 77.08 W, 1755 MHz
2023/08/30 15:32:43.918, 77.08 W, 1755 MHz
2023/08/30 15:32:43.921, 77.67 W, 1755 MHz
2023/08/30 15:32:43.925, 77.67 W, 1755 MHz
2023/08/30 15:32:43.942, 77.67 W, 1755 MHz
2023/08/30 15:32:43.945, 77.67 W, 1755 MHz
2023/08/30 15:32:43.951, 77.67 W, 1755 MHz
2023/08/30 15:32:43.954, 77.67 W, 1755 MHz
2023/08/30 15:32:43.957, 77.67 W, 1755 MHz
2023/08/30 15:32:43.961, 77.67 W, 1755 MHz
2023/08/30 15:32:43.964, 77.67 W, 1755 MHz
2023/08/30 15:32:43.971, 77.67 W, 1755 MHz
2023/08/30 15:32:43.974, 77.67 W, 1755 MHz
2023/08/30 15:32:43.978, 77.67 W, 1755 MHz
2023/08/30 15:32:43.981, 77.67 W, 1755 MHz
2023/08/30 15:32:43.984, 77.67 W, 1755 MHz
2023/08/30 15:32:43.991, 77.67 W, 1755 MHz
2023/08/30 15:32:43.994, 77.67 W, 1755 MHz
2023/08/30 15:32:43.997, 77.67 W, 1755 MHz
2023/08/30 15:32:44.001, 77.67 W, 1755 MHz
2023/08/30 15:32:44.004, 77.67 W, 1755 MHz
2023/08/30 15:32:44.011, 77.67 W, 1755 MHz
2023/08/30 15:32:44.014, 77.67 W, 1755 MHz
2023/08/30 15:32:44.018, 77.67 W, 1755 MHz
2023/08/30 15:32:44.021, 77.67 W, 1755 MHz
2023/08/30 15:32:44.025, 77.67 W, 1755 MHz
2023/08/30 15:32:44.039, 77.67 W, 1755 MHz
2023/08/30 15:32:44.043, 77.67 W, 1755 MHz
2023/08/30 15:32:44.046, 77.67 W, 1755 MHz
