timestamp, power.draw [W], clocks.current.sm [MHz]
2023/11/15 12:21:12.909, 331.14 W, 1470 MHz
2023/11/15 12:21:12.913, 331.14 W, 1470 MHz
2023/11/15 12:21:12.915, 331.14 W, 1470 MHz
2023/11/15 12:21:12.917, 331.14 W, 1485 MHz
2023/11/15 12:21:12.922, 331.14 W, 1485 MHz
2023/11/15 12:21:12.924, 331.14 W, 1485 MHz
2023/11/15 12:21:12.926, 331.14 W, 1485 MHz
2023/11/15 12:21:12.928, 331.14 W, 1485 MHz
2023/11/15 12:21:12.930, 331.14 W, 1485 MHz
2023/11/15 12:21:12.932, 331.14 W, 1485 MHz
2023/11/15 12:21:12.934, 331.14 W, 1485 MHz
2023/11/15 12:21:12.936, 331.14 W, 1485 MHz
2023/11/15 12:21:12.939, 331.14 W, 1485 MHz
2023/11/15 12:21:12.941, 331.14 W, 1485 MHz
2023/11/15 12:21:12.942, 331.14 W, 1485 MHz
2023/11/15 12:21:12.944, 331.14 W, 1485 MHz
2023/11/15 12:21:12.946, 331.14 W, 1485 MHz
2023/11/15 12:21:12.948, 331.14 W, 1485 MHz
2023/11/15 12:21:12.950, 331.14 W, 1485 MHz
2023/11/15 12:21:12.952, 331.14 W, 1485 MHz
2023/11/15 12:21:12.954, 331.14 W, 1485 MHz
2023/11/15 12:21:12.957, 331.14 W, 1470 MHz
2023/11/15 12:21:12.962, 331.14 W, 1470 MHz
2023/11/15 12:21:12.964, 331.14 W, 1470 MHz
2023/11/15 12:21:12.966, 331.14 W, 1470 MHz
2023/11/15 12:21:12.968, 331.14 W, 1470 MHz
2023/11/15 12:21:12.970, 331.14 W, 1470 MHz
2023/11/15 12:21:12.972, 331.14 W, 1470 MHz
2023/11/15 12:21:12.974, 331.14 W, 1470 MHz
2023/11/15 12:21:12.976, 331.14 W, 1485 MHz
2023/11/15 12:21:12.982, 331.14 W, 1485 MHz
2023/11/15 12:21:12.985, 331.14 W, 1485 MHz
2023/11/15 12:21:12.987, 331.14 W, 1485 MHz
2023/11/15 12:21:12.989, 331.14 W, 1485 MHz
2023/11/15 12:21:12.991, 331.21 W, 1485 MHz
2023/11/15 12:21:12.993, 331.21 W, 1485 MHz
2023/11/15 12:21:12.995, 331.21 W, 1485 MHz
2023/11/15 12:21:12.997, 331.21 W, 1485 MHz
2023/11/15 12:21:13.000, 331.21 W, 1485 MHz
2023/11/15 12:21:13.004, 331.21 W, 1485 MHz
2023/11/15 12:21:13.006, 331.21 W, 1485 MHz
2023/11/15 12:21:13.008, 331.21 W, 1485 MHz
2023/11/15 12:21:13.010, 331.21 W, 1485 MHz
2023/11/15 12:21:13.012, 331.21 W, 1485 MHz
2023/11/15 12:21:13.018, 331.21 W, 1485 MHz
2023/11/15 12:21:13.019, 331.21 W, 1485 MHz
2023/11/15 12:21:13.021, 331.21 W, 1485 MHz
2023/11/15 12:21:13.023, 331.21 W, 1485 MHz
2023/11/15 12:21:13.025, 331.21 W, 1485 MHz
2023/11/15 12:21:13.027, 331.21 W, 1485 MHz
2023/11/15 12:21:13.029, 331.21 W, 1485 MHz
2023/11/15 12:21:13.031, 331.21 W, 1485 MHz
2023/11/15 12:21:13.033, 331.21 W, 1485 MHz
2023/11/15 12:21:13.035, 331.21 W, 1485 MHz
2023/11/15 12:21:13.037, 331.21 W, 1485 MHz
2023/11/15 12:21:13.039, 331.21 W, 1485 MHz
2023/11/15 12:21:13.041, 331.21 W, 1485 MHz
2023/11/15 12:21:13.043, 331.21 W, 1485 MHz
2023/11/15 12:21:13.045, 331.21 W, 1485 MHz
2023/11/15 12:21:13.047, 331.21 W, 1485 MHz
2023/11/15 12:21:13.049, 331.21 W, 1485 MHz
2023/11/15 12:21:13.051, 331.21 W, 1485 MHz
2023/11/15 12:21:13.053, 331.21 W, 1485 MHz
2023/11/15 12:21:13.055, 331.21 W, 1485 MHz
2023/11/15 12:21:13.057, 331.21 W, 1470 MHz
2023/11/15 12:21:13.063, 331.21 W, 1470 MHz
2023/11/15 12:21:13.065, 331.21 W, 1470 MHz
2023/11/15 12:21:13.066, 331.21 W, 1470 MHz
2023/11/15 12:21:13.068, 331.21 W, 1470 MHz
2023/11/15 12:21:13.070, 331.21 W, 1470 MHz
2023/11/15 12:21:13.072, 331.21 W, 1470 MHz
2023/11/15 12:21:13.075, 331.21 W, 1470 MHz
2023/11/15 12:21:13.077, 331.21 W, 1485 MHz
2023/11/15 12:21:13.082, 331.21 W, 1485 MHz
2023/11/15 12:21:13.084, 331.21 W, 1485 MHz
2023/11/15 12:21:13.086, 331.21 W, 1485 MHz
2023/11/15 12:21:13.088, 331.21 W, 1485 MHz
2023/11/15 12:21:13.090, 331.21 W, 1485 MHz
2023/11/15 12:21:13.092, 331.52 W, 1485 MHz
2023/11/15 12:21:13.094, 331.52 W, 1485 MHz
2023/11/15 12:21:13.097, 331.52 W, 1485 MHz
2023/11/15 12:21:13.099, 331.52 W, 1485 MHz
2023/11/15 12:21:13.103, 331.52 W, 1485 MHz
2023/11/15 12:21:13.106, 331.52 W, 1485 MHz
2023/11/15 12:21:13.108, 331.52 W, 1485 MHz
2023/11/15 12:21:13.110, 331.52 W, 1485 MHz
2023/11/15 12:21:13.112, 331.52 W, 1485 MHz
2023/11/15 12:21:13.114, 331.52 W, 1485 MHz
2023/11/15 12:21:13.117, 331.52 W, 1470 MHz
2023/11/15 12:21:13.122, 331.52 W, 1470 MHz
2023/11/15 12:21:13.124, 331.52 W, 1470 MHz
2023/11/15 12:21:13.126, 331.52 W, 1470 MHz
2023/11/15 12:21:13.128, 331.52 W, 1470 MHz
2023/11/15 12:21:13.130, 331.52 W, 1470 MHz
2023/11/15 12:21:13.132, 331.52 W, 1470 MHz
2023/11/15 12:21:13.134, 331.52 W, 1470 MHz
2023/11/15 12:21:13.136, 331.52 W, 1470 MHz
2023/11/15 12:21:13.138, 331.52 W, 1470 MHz
2023/11/15 12:21:13.140, 331.52 W, 1470 MHz
2023/11/15 12:21:13.142, 331.52 W, 1470 MHz
2023/11/15 12:21:13.144, 331.52 W, 1470 MHz
2023/11/15 12:21:13.146, 331.52 W, 1470 MHz
2023/11/15 12:21:13.148, 331.52 W, 1470 MHz
2023/11/15 12:21:13.150, 331.52 W, 1470 MHz
2023/11/15 12:21:13.152, 331.52 W, 1470 MHz
2023/11/15 12:21:13.157, 331.52 W, 1485 MHz
2023/11/15 12:21:13.161, 331.52 W, 1485 MHz
2023/11/15 12:21:13.163, 331.52 W, 1485 MHz
2023/11/15 12:21:13.165, 331.52 W, 1485 MHz
2023/11/15 12:21:13.167, 331.52 W, 1485 MHz
2023/11/15 12:21:13.169, 331.52 W, 1485 MHz
2023/11/15 12:21:13.171, 331.52 W, 1485 MHz
2023/11/15 12:21:13.173, 331.52 W, 1485 MHz
2023/11/15 12:21:13.176, 331.52 W, 1485 MHz
2023/11/15 12:21:13.178, 331.52 W, 1470 MHz
2023/11/15 12:21:13.182, 331.52 W, 1470 MHz
2023/11/15 12:21:13.184, 331.52 W, 1470 MHz
2023/11/15 12:21:13.186, 331.52 W, 1470 MHz
2023/11/15 12:21:13.188, 331.52 W, 1470 MHz
2023/11/15 12:21:13.190, 331.52 W, 1470 MHz
2023/11/15 12:21:13.192, 331.94 W, 1470 MHz
2023/11/15 12:21:13.194, 331.94 W, 1470 MHz
2023/11/15 12:21:13.197, 331.94 W, 1470 MHz
2023/11/15 12:21:13.200, 331.94 W, 1470 MHz
2023/11/15 12:21:13.204, 331.94 W, 1470 MHz
2023/11/15 12:21:13.206, 331.94 W, 1470 MHz
2023/11/15 12:21:13.209, 331.94 W, 1470 MHz
2023/11/15 12:21:13.211, 331.94 W, 1470 MHz
2023/11/15 12:21:13.213, 331.94 W, 1470 MHz
2023/11/15 12:21:13.215, 331.94 W, 1470 MHz
2023/11/15 12:21:13.217, 331.94 W, 1485 MHz
2023/11/15 12:21:13.223, 331.94 W, 1485 MHz
2023/11/15 12:21:13.225, 331.94 W, 1485 MHz
2023/11/15 12:21:13.227, 331.94 W, 1485 MHz
2023/11/15 12:21:13.229, 331.94 W, 1485 MHz
2023/11/15 12:21:13.231, 331.94 W, 1485 MHz
2023/11/15 12:21:13.233, 331.94 W, 1485 MHz
2023/11/15 12:21:13.235, 331.94 W, 1485 MHz
2023/11/15 12:21:13.237, 331.94 W, 1485 MHz
2023/11/15 12:21:13.239, 331.94 W, 1485 MHz
2023/11/15 12:21:13.241, 331.94 W, 1485 MHz
2023/11/15 12:21:13.243, 331.94 W, 1485 MHz
2023/11/15 12:21:13.245, 331.94 W, 1485 MHz
2023/11/15 12:21:13.247, 331.94 W, 1485 MHz
2023/11/15 12:21:13.249, 331.94 W, 1485 MHz
2023/11/15 12:21:13.251, 331.94 W, 1485 MHz
2023/11/15 12:21:13.253, 331.94 W, 1485 MHz
2023/11/15 12:21:13.255, 331.94 W, 1485 MHz
2023/11/15 12:21:13.257, 331.94 W, 1485 MHz
2023/11/15 12:21:13.259, 331.94 W, 1485 MHz
2023/11/15 12:21:13.261, 331.94 W, 1485 MHz
2023/11/15 12:21:13.263, 331.94 W, 1485 MHz
2023/11/15 12:21:13.265, 331.94 W, 1485 MHz
2023/11/15 12:21:13.267, 331.94 W, 1485 MHz
2023/11/15 12:21:13.269, 331.94 W, 1485 MHz
2023/11/15 12:21:13.271, 331.94 W, 1485 MHz
2023/11/15 12:21:13.273, 331.94 W, 1485 MHz
2023/11/15 12:21:13.275, 331.94 W, 1485 MHz
2023/11/15 12:21:13.277, 331.94 W, 1485 MHz
2023/11/15 12:21:13.279, 331.94 W, 1485 MHz
2023/11/15 12:21:13.281, 331.94 W, 1485 MHz
2023/11/15 12:21:13.283, 331.94 W, 1485 MHz
2023/11/15 12:21:13.285, 331.94 W, 1485 MHz
2023/11/15 12:21:13.287, 331.94 W, 1485 MHz
2023/11/15 12:21:13.289, 331.94 W, 1485 MHz
2023/11/15 12:21:13.291, 331.81 W, 1485 MHz
2023/11/15 12:21:13.293, 331.81 W, 1485 MHz
2023/11/15 12:21:13.307, 331.81 W, 1485 MHz
2023/11/15 12:21:13.309, 331.81 W, 1485 MHz
2023/11/15 12:21:13.311, 331.81 W, 1485 MHz
2023/11/15 12:21:13.313, 331.81 W, 1485 MHz
2023/11/15 12:21:13.315, 331.81 W, 1485 MHz
2023/11/15 12:21:13.317, 331.81 W, 1485 MHz
2023/11/15 12:21:13.319, 331.81 W, 1485 MHz
2023/11/15 12:21:13.321, 331.81 W, 1485 MHz
2023/11/15 12:21:13.323, 331.81 W, 1485 MHz
2023/11/15 12:21:13.325, 331.81 W, 1485 MHz
2023/11/15 12:21:13.327, 331.81 W, 1485 MHz
2023/11/15 12:21:13.329, 331.81 W, 1485 MHz
2023/11/15 12:21:13.331, 331.81 W, 1485 MHz
2023/11/15 12:21:13.333, 331.81 W, 1485 MHz
2023/11/15 12:21:13.335, 331.81 W, 1485 MHz
2023/11/15 12:21:13.337, 331.81 W, 1485 MHz
2023/11/15 12:21:13.339, 331.81 W, 1485 MHz
2023/11/15 12:21:13.341, 331.81 W, 1485 MHz
2023/11/15 12:21:13.343, 331.81 W, 1485 MHz
2023/11/15 12:21:13.345, 331.81 W, 1485 MHz
2023/11/15 12:21:13.347, 331.81 W, 1485 MHz
2023/11/15 12:21:13.348, 331.81 W, 1485 MHz
2023/11/15 12:21:13.350, 331.81 W, 1485 MHz
2023/11/15 12:21:13.352, 331.81 W, 1485 MHz
2023/11/15 12:21:13.354, 331.81 W, 1485 MHz
2023/11/15 12:21:13.357, 331.81 W, 1485 MHz
2023/11/15 12:21:13.359, 331.81 W, 1485 MHz
2023/11/15 12:21:13.361, 331.81 W, 1485 MHz
2023/11/15 12:21:13.363, 331.81 W, 1485 MHz
2023/11/15 12:21:13.365, 331.81 W, 1485 MHz
2023/11/15 12:21:13.367, 331.81 W, 1485 MHz
2023/11/15 12:21:13.369, 331.81 W, 1485 MHz
2023/11/15 12:21:13.371, 331.81 W, 1485 MHz
2023/11/15 12:21:13.373, 331.81 W, 1485 MHz
2023/11/15 12:21:13.375, 331.81 W, 1485 MHz
2023/11/15 12:21:13.377, 331.81 W, 1485 MHz
2023/11/15 12:21:13.382, 331.81 W, 1485 MHz
2023/11/15 12:21:13.384, 331.81 W, 1485 MHz
2023/11/15 12:21:13.386, 331.81 W, 1485 MHz
2023/11/15 12:21:13.388, 331.81 W, 1485 MHz
2023/11/15 12:21:13.390, 331.81 W, 1485 MHz
2023/11/15 12:21:13.392, 331.86 W, 1485 MHz
2023/11/15 12:21:13.394, 331.86 W, 1485 MHz
2023/11/15 12:21:13.396, 331.86 W, 1485 MHz
2023/11/15 12:21:13.400, 331.86 W, 1485 MHz
2023/11/15 12:21:13.403, 331.86 W, 1485 MHz
2023/11/15 12:21:13.406, 331.86 W, 1470 MHz
2023/11/15 12:21:13.411, 331.86 W, 1470 MHz
2023/11/15 12:21:13.413, 331.86 W, 1470 MHz
2023/11/15 12:21:13.415, 331.86 W, 1470 MHz
2023/11/15 12:21:13.418, 331.86 W, 1485 MHz
2023/11/15 12:21:13.422, 331.86 W, 1485 MHz
2023/11/15 12:21:13.424, 331.86 W, 1485 MHz
2023/11/15 12:21:13.426, 331.86 W, 1485 MHz
2023/11/15 12:21:13.428, 331.86 W, 1485 MHz
2023/11/15 12:21:13.430, 331.86 W, 1485 MHz
2023/11/15 12:21:13.432, 331.86 W, 1485 MHz
2023/11/15 12:21:13.437, 331.86 W, 1470 MHz
2023/11/15 12:21:13.441, 331.86 W, 1470 MHz
2023/11/15 12:21:13.443, 331.86 W, 1470 MHz
2023/11/15 12:21:13.445, 331.86 W, 1470 MHz
2023/11/15 12:21:13.447, 331.86 W, 1470 MHz
2023/11/15 12:21:13.449, 331.86 W, 1470 MHz
2023/11/15 12:21:13.451, 331.86 W, 1470 MHz
2023/11/15 12:21:13.453, 331.86 W, 1470 MHz
2023/11/15 12:21:13.455, 331.86 W, 1470 MHz
2023/11/15 12:21:13.458, 331.86 W, 1485 MHz
2023/11/15 12:21:13.462, 331.86 W, 1485 MHz
2023/11/15 12:21:13.464, 331.86 W, 1485 MHz
2023/11/15 12:21:13.466, 331.86 W, 1485 MHz
2023/11/15 12:21:13.468, 331.86 W, 1485 MHz
2023/11/15 12:21:13.470, 331.86 W, 1485 MHz
2023/11/15 12:21:13.472, 331.86 W, 1485 MHz
2023/11/15 12:21:13.474, 331.86 W, 1485 MHz
2023/11/15 12:21:13.477, 331.86 W, 1485 MHz
2023/11/15 12:21:13.479, 331.86 W, 1485 MHz
2023/11/15 12:21:13.482, 331.86 W, 1485 MHz
2023/11/15 12:21:13.484, 331.86 W, 1485 MHz
2023/11/15 12:21:13.486, 331.86 W, 1485 MHz
2023/11/15 12:21:13.488, 331.86 W, 1485 MHz
2023/11/15 12:21:13.490, 331.86 W, 1485 MHz
2023/11/15 12:21:13.492, 332.45 W, 1485 MHz
2023/11/15 12:21:13.494, 332.45 W, 1485 MHz
2023/11/15 12:21:13.497, 332.45 W, 1485 MHz
2023/11/15 12:21:13.500, 332.45 W, 1485 MHz
2023/11/15 12:21:13.509, 332.45 W, 1470 MHz
2023/11/15 12:21:13.513, 332.45 W, 1470 MHz
2023/11/15 12:21:13.515, 332.45 W, 1470 MHz
2023/11/15 12:21:13.518, 332.45 W, 1485 MHz
2023/11/15 12:21:13.522, 332.45 W, 1485 MHz
2023/11/15 12:21:13.524, 332.45 W, 1485 MHz
2023/11/15 12:21:13.526, 332.45 W, 1485 MHz
2023/11/15 12:21:13.528, 332.45 W, 1485 MHz
2023/11/15 12:21:13.530, 332.45 W, 1485 MHz
2023/11/15 12:21:13.532, 332.45 W, 1485 MHz
2023/11/15 12:21:13.534, 332.45 W, 1485 MHz
2023/11/15 12:21:13.536, 332.45 W, 1485 MHz
2023/11/15 12:21:13.538, 332.45 W, 1485 MHz
2023/11/15 12:21:13.540, 332.45 W, 1485 MHz
2023/11/15 12:21:13.542, 332.45 W, 1485 MHz
2023/11/15 12:21:13.544, 332.45 W, 1485 MHz
2023/11/15 12:21:13.546, 332.45 W, 1485 MHz
2023/11/15 12:21:13.548, 332.45 W, 1485 MHz
2023/11/15 12:21:13.550, 332.45 W, 1485 MHz
2023/11/15 12:21:13.552, 332.45 W, 1485 MHz
2023/11/15 12:21:13.554, 332.45 W, 1485 MHz
2023/11/15 12:21:13.557, 332.45 W, 1485 MHz
2023/11/15 12:21:13.559, 332.45 W, 1485 MHz
2023/11/15 12:21:13.561, 332.45 W, 1485 MHz
2023/11/15 12:21:13.563, 332.45 W, 1485 MHz
2023/11/15 12:21:13.565, 332.45 W, 1485 MHz
2023/11/15 12:21:13.567, 332.45 W, 1485 MHz
2023/11/15 12:21:13.569, 332.45 W, 1485 MHz
2023/11/15 12:21:13.571, 332.45 W, 1485 MHz
2023/11/15 12:21:13.573, 332.45 W, 1485 MHz
2023/11/15 12:21:13.578, 332.45 W, 1485 MHz
2023/11/15 12:21:13.580, 332.45 W, 1485 MHz
2023/11/15 12:21:13.582, 332.45 W, 1485 MHz
2023/11/15 12:21:13.584, 332.45 W, 1485 MHz
2023/11/15 12:21:13.586, 332.45 W, 1485 MHz
2023/11/15 12:21:13.588, 332.45 W, 1485 MHz
2023/11/15 12:21:13.590, 332.45 W, 1485 MHz
2023/11/15 12:21:13.592, 332.51 W, 1485 MHz
2023/11/15 12:21:13.594, 332.51 W, 1485 MHz
2023/11/15 12:21:13.596, 332.51 W, 1485 MHz
2023/11/15 12:21:13.599, 332.51 W, 1485 MHz
2023/11/15 12:21:13.602, 332.51 W, 1485 MHz
2023/11/15 12:21:13.606, 332.51 W, 1485 MHz
2023/11/15 12:21:13.608, 332.51 W, 1485 MHz
2023/11/15 12:21:13.610, 332.51 W, 1485 MHz
2023/11/15 12:21:13.612, 332.51 W, 1485 MHz
2023/11/15 12:21:13.614, 332.51 W, 1485 MHz
2023/11/15 12:21:13.616, 332.51 W, 1485 MHz
2023/11/15 12:21:13.618, 332.51 W, 1470 MHz
2023/11/15 12:21:13.622, 332.51 W, 1470 MHz
2023/11/15 12:21:13.624, 332.51 W, 1470 MHz
2023/11/15 12:21:13.626, 332.51 W, 1470 MHz
2023/11/15 12:21:13.628, 332.51 W, 1470 MHz
2023/11/15 12:21:13.630, 332.51 W, 1470 MHz
2023/11/15 12:21:13.632, 332.51 W, 1470 MHz
2023/11/15 12:21:13.634, 332.51 W, 1470 MHz
2023/11/15 12:21:13.637, 332.51 W, 1485 MHz
2023/11/15 12:21:13.642, 332.51 W, 1485 MHz
2023/11/15 12:21:13.644, 332.51 W, 1485 MHz
2023/11/15 12:21:13.646, 332.51 W, 1485 MHz
2023/11/15 12:21:13.648, 332.51 W, 1485 MHz
2023/11/15 12:21:13.650, 332.51 W, 1485 MHz
2023/11/15 12:21:13.652, 332.51 W, 1485 MHz
2023/11/15 12:21:13.654, 332.51 W, 1485 MHz
2023/11/15 12:21:13.656, 332.51 W, 1485 MHz
2023/11/15 12:21:13.658, 332.51 W, 1485 MHz
2023/11/15 12:21:13.660, 332.51 W, 1485 MHz
2023/11/15 12:21:13.662, 332.51 W, 1485 MHz
2023/11/15 12:21:13.664, 332.51 W, 1485 MHz
2023/11/15 12:21:13.666, 332.51 W, 1485 MHz
2023/11/15 12:21:13.668, 332.51 W, 1485 MHz
2023/11/15 12:21:13.670, 332.51 W, 1485 MHz
2023/11/15 12:21:13.672, 332.51 W, 1485 MHz
2023/11/15 12:21:13.674, 332.51 W, 1485 MHz
2023/11/15 12:21:13.676, 332.51 W, 1485 MHz
2023/11/15 12:21:13.679, 332.51 W, 1485 MHz
2023/11/15 12:21:13.681, 332.51 W, 1485 MHz
2023/11/15 12:21:13.683, 332.51 W, 1485 MHz
2023/11/15 12:21:13.685, 332.51 W, 1485 MHz
2023/11/15 12:21:13.687, 332.51 W, 1485 MHz
2023/11/15 12:21:13.689, 332.51 W, 1485 MHz
2023/11/15 12:21:13.691, 332.38 W, 1485 MHz
2023/11/15 12:21:13.693, 332.38 W, 1485 MHz
2023/11/15 12:21:13.695, 332.38 W, 1485 MHz
2023/11/15 12:21:13.698, 332.38 W, 1485 MHz
2023/11/15 12:21:13.700, 332.38 W, 1485 MHz
2023/11/15 12:21:13.704, 332.38 W, 1485 MHz
2023/11/15 12:21:13.707, 332.38 W, 1485 MHz
2023/11/15 12:21:13.709, 332.38 W, 1485 MHz
2023/11/15 12:21:13.711, 332.38 W, 1485 MHz
2023/11/15 12:21:13.713, 332.38 W, 1485 MHz
2023/11/15 12:21:13.718, 332.38 W, 1485 MHz
2023/11/15 12:21:13.720, 332.38 W, 1485 MHz
2023/11/15 12:21:13.722, 332.38 W, 1485 MHz
2023/11/15 12:21:13.724, 332.38 W, 1485 MHz
2023/11/15 12:21:13.726, 332.38 W, 1485 MHz
2023/11/15 12:21:13.728, 332.38 W, 1485 MHz
2023/11/15 12:21:13.730, 332.38 W, 1485 MHz
2023/11/15 12:21:13.732, 332.38 W, 1485 MHz
2023/11/15 12:21:13.734, 332.38 W, 1485 MHz
2023/11/15 12:21:13.736, 332.38 W, 1485 MHz
2023/11/15 12:21:13.738, 332.38 W, 1470 MHz
2023/11/15 12:21:13.743, 332.38 W, 1470 MHz
2023/11/15 12:21:13.745, 332.38 W, 1470 MHz
2023/11/15 12:21:13.747, 332.38 W, 1470 MHz
2023/11/15 12:21:13.748, 332.38 W, 1470 MHz
2023/11/15 12:21:13.750, 332.38 W, 1470 MHz
2023/11/15 12:21:13.752, 332.38 W, 1470 MHz
2023/11/15 12:21:13.754, 332.38 W, 1470 MHz
2023/11/15 12:21:13.757, 332.38 W, 1485 MHz
2023/11/15 12:21:13.762, 332.38 W, 1485 MHz
2023/11/15 12:21:13.764, 332.38 W, 1485 MHz
2023/11/15 12:21:13.766, 332.38 W, 1485 MHz
2023/11/15 12:21:13.768, 332.38 W, 1485 MHz
2023/11/15 12:21:13.770, 332.38 W, 1485 MHz
2023/11/15 12:21:13.772, 332.38 W, 1485 MHz
2023/11/15 12:21:13.774, 332.38 W, 1485 MHz
2023/11/15 12:21:13.776, 332.38 W, 1485 MHz
2023/11/15 12:21:13.778, 332.38 W, 1500 MHz
2023/11/15 12:21:13.783, 332.38 W, 1500 MHz
2023/11/15 12:21:13.785, 332.38 W, 1500 MHz
2023/11/15 12:21:13.787, 332.38 W, 1500 MHz
2023/11/15 12:21:13.788, 332.38 W, 1500 MHz
2023/11/15 12:21:13.791, 332.38 W, 1500 MHz
2023/11/15 12:21:13.793, 333.04 W, 1500 MHz
2023/11/15 12:21:13.795, 333.04 W, 1500 MHz
2023/11/15 12:21:13.797, 333.04 W, 1500 MHz
2023/11/15 12:21:13.800, 333.04 W, 1500 MHz
2023/11/15 12:21:13.804, 333.04 W, 1500 MHz
2023/11/15 12:21:13.806, 333.04 W, 1485 MHz
2023/11/15 12:21:13.811, 333.04 W, 1485 MHz
2023/11/15 12:21:13.813, 333.04 W, 1485 MHz
2023/11/15 12:21:13.816, 333.04 W, 1485 MHz
2023/11/15 12:21:13.818, 333.04 W, 1470 MHz
2023/11/15 12:21:13.822, 333.04 W, 1470 MHz
2023/11/15 12:21:13.824, 333.04 W, 1470 MHz
2023/11/15 12:21:13.826, 333.04 W, 1470 MHz
2023/11/15 12:21:13.828, 333.04 W, 1470 MHz
2023/11/15 12:21:13.830, 333.04 W, 1470 MHz
2023/11/15 12:21:13.832, 333.04 W, 1470 MHz
2023/11/15 12:21:13.834, 333.04 W, 1470 MHz
2023/11/15 12:21:13.836, 333.04 W, 1485 MHz
2023/11/15 12:21:13.842, 333.04 W, 1485 MHz
2023/11/15 12:21:13.844, 333.04 W, 1485 MHz
2023/11/15 12:21:13.846, 333.04 W, 1485 MHz
2023/11/15 12:21:13.848, 333.04 W, 1485 MHz
2023/11/15 12:21:13.850, 333.04 W, 1485 MHz
2023/11/15 12:21:13.852, 333.04 W, 1485 MHz
2023/11/15 12:21:13.854, 333.04 W, 1485 MHz
2023/11/15 12:21:13.858, 333.04 W, 1485 MHz
2023/11/15 12:21:13.860, 333.04 W, 1485 MHz
2023/11/15 12:21:13.862, 333.04 W, 1485 MHz
2023/11/15 12:21:13.864, 333.04 W, 1485 MHz
2023/11/15 12:21:13.866, 333.04 W, 1485 MHz
2023/11/15 12:21:13.868, 333.04 W, 1485 MHz
2023/11/15 12:21:13.870, 333.04 W, 1485 MHz
2023/11/15 12:21:13.872, 333.04 W, 1485 MHz
2023/11/15 12:21:13.874, 333.04 W, 1485 MHz
2023/11/15 12:21:13.876, 333.04 W, 1485 MHz
2023/11/15 12:21:13.879, 333.04 W, 1485 MHz
2023/11/15 12:21:13.881, 333.04 W, 1485 MHz
2023/11/15 12:21:13.884, 333.04 W, 1485 MHz
2023/11/15 12:21:13.886, 333.04 W, 1485 MHz
2023/11/15 12:21:13.888, 333.04 W, 1485 MHz
2023/11/15 12:21:13.890, 333.04 W, 1485 MHz
2023/11/15 12:21:13.892, 332.82 W, 1485 MHz
2023/11/15 12:21:13.894, 332.82 W, 1485 MHz
2023/11/15 12:21:13.897, 332.82 W, 1485 MHz
2023/11/15 12:21:13.899, 332.82 W, 1485 MHz
2023/11/15 12:21:13.903, 332.82 W, 1485 MHz
2023/11/15 12:21:13.906, 332.82 W, 1485 MHz
2023/11/15 12:21:13.908, 332.82 W, 1485 MHz
2023/11/15 12:21:13.910, 332.82 W, 1485 MHz
2023/11/15 12:21:13.912, 332.82 W, 1485 MHz
2023/11/15 12:21:13.914, 332.82 W, 1485 MHz
2023/11/15 12:21:13.917, 332.82 W, 1485 MHz
2023/11/15 12:21:13.919, 332.82 W, 1485 MHz
2023/11/15 12:21:13.921, 332.82 W, 1485 MHz
2023/11/15 12:21:13.923, 332.82 W, 1485 MHz
2023/11/15 12:21:13.925, 332.82 W, 1485 MHz
2023/11/15 12:21:13.927, 332.82 W, 1485 MHz
2023/11/15 12:21:13.929, 332.82 W, 1485 MHz
2023/11/15 12:21:13.931, 332.82 W, 1485 MHz
2023/11/15 12:21:13.933, 332.82 W, 1485 MHz
2023/11/15 12:21:13.935, 332.82 W, 1485 MHz
2023/11/15 12:21:13.937, 332.82 W, 1485 MHz
2023/11/15 12:21:13.939, 332.82 W, 1485 MHz
2023/11/15 12:21:13.941, 332.82 W, 1485 MHz
2023/11/15 12:21:13.943, 332.82 W, 1485 MHz
2023/11/15 12:21:13.945, 332.82 W, 1485 MHz
2023/11/15 12:21:13.947, 332.82 W, 1485 MHz
2023/11/15 12:21:13.949, 332.82 W, 1485 MHz
2023/11/15 12:21:13.951, 332.82 W, 1485 MHz
2023/11/15 12:21:13.953, 332.82 W, 1485 MHz
2023/11/15 12:21:13.955, 332.82 W, 1485 MHz
2023/11/15 12:21:13.957, 332.82 W, 1485 MHz
2023/11/15 12:21:13.959, 332.82 W, 1485 MHz
2023/11/15 12:21:13.961, 332.82 W, 1485 MHz
2023/11/15 12:21:13.963, 332.82 W, 1485 MHz
2023/11/15 12:21:13.965, 332.82 W, 1485 MHz
2023/11/15 12:21:13.967, 332.82 W, 1485 MHz
2023/11/15 12:21:13.969, 332.82 W, 1485 MHz
2023/11/15 12:21:13.971, 332.82 W, 1485 MHz
2023/11/15 12:21:13.973, 332.82 W, 1485 MHz
2023/11/15 12:21:13.975, 332.82 W, 1485 MHz
2023/11/15 12:21:13.977, 332.82 W, 1470 MHz
2023/11/15 12:21:13.982, 332.82 W, 1470 MHz
2023/11/15 12:21:13.985, 332.82 W, 1470 MHz
2023/11/15 12:21:13.987, 332.82 W, 1470 MHz
2023/11/15 12:21:13.990, 332.82 W, 1470 MHz
2023/11/15 12:21:13.992, 332.82 W, 1470 MHz
2023/11/15 12:21:13.994, 332.82 W, 1470 MHz
2023/11/15 12:21:14.006, 332.82 W, 1470 MHz
